MID|MERCHANT_DBA_NAME|MSO|SOURCE_CODE|WILAYAH|CHANNEL|TAHUN|BULAN
201176880|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201176898|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201176906|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201176914|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201176922|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201176930|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201176948|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201176955|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201176963|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201176971|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201176989|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201176997|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177003|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177011|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177029|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177037|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177045|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177052|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177060|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177078|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177086|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177094|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177102|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177110|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177128|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177136|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177144|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177151|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177169|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177177|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177185|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177193|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177201|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177219|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177227|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177235|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177243|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177250|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177268|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177276|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177284|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177292|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177300|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177318|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177326|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177334|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177342|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177359|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177367|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177375|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177383|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177391|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177409|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177417|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177425|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177433|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177441|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177458|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177466|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177474|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177482|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177490|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177508|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177516|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177524|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177532|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177540|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177557|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177565|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177573|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177581|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177599|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177607|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177615|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177623|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177631|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177649|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177656|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177664|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177672|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177680|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177698|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177706|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177714|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177722|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177730|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177748|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177755|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177763|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177771|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177789|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177797|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177805|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177813|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177821|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177839|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177847|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177854|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177862|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177870|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177888|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177896|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177904|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177912|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177920|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177938|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177946|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177953|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177961|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177979|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177987|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201177995|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178001|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178019|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178027|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178035|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178043|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178050|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178068|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178076|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178084|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178092|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178100|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178118|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178126|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178134|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178142|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178159|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178167|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178175|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178183|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178191|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178209|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178217|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178225|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178233|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178241|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178258|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178266|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178274|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178282|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178290|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178308|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178316|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178324|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178332|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178340|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178357|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178365|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178373|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178381|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178399|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178407|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178415|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178423|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178431|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178449|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178456|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178464|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178472|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178480|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178498|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178506|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178514|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178522|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178530|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178548|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178555|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178563|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178571|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178589|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178597|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178605|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178613|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178621|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178639|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178647|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178654|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178662|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178670|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178688|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178696|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178704|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178712|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178720|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178738|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178746|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178753|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178761|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178779|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178787|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178795|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178803|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178811|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178829|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178837|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178845|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178852|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178860|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178878|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178886|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178894|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178902|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178910|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178928|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178936|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178944|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178951|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178969|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178977|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178985|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201178993|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179009|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179017|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179025|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179033|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179041|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179058|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179066|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179074|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179082|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179090|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179108|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179116|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179124|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179132|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179140|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179157|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179165|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179173|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179181|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179199|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179207|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179215|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179223|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179231|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179249|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179256|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179264|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179272|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179280|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179298|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179306|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179314|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179322|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179330|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179348|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179355|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179363|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179371|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179389|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179397|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179405|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179413|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179421|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179439|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179447|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179454|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179462|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179470|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179488|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179496|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179504|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179512|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179520|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179538|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179546|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179553|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179561|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179579|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179587|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179595|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179603|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179611|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179629|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
201179637|STOCK MID INSTANT USAGE 2|   |                  |WMD|SUPPORT|2019|5
